,Month,DayofMonth,CRSDepTime,Delayed,Visibility
4577498,9,19,2207,1,10.0
4577499,9,20,2207,0,1.0
4577500,9,21,2207,0,7.0
4577645,9,1,1337,0,10.0
4577646,9,2,1337,0,10.0
4577647,9,3,1337,1,10.0
4577648,9,4,1337,0,10.0
4577649,9,5,1337,0,10.0
4577650,9,6,1337,0,9.0
4577651,9,7,1337,0,10.0
4577652,9,8,1337,0,10.0
4577653,9,9,1337,0,10.0
4577654,9,10,1337,0,10.0
4577655,9,11,1337,0,10.0
4577656,9,12,1337,0,10.0
4577657,9,13,1337,0,10.0
4577658,9,14,1337,1,10.0
4577659,9,15,1337,1,10.0
4577660,9,16,1337,1,10.0
4577661,9,17,1337,0,10.0
4577662,9,18,1337,0,10.0
4577663,9,19,1337,0,8.0
4577664,9,20,1337,0,10.0
4577665,9,21,1337,0,10.0
4577666,9,22,1337,0,10.0
4577667,9,23,1337,1,10.0
4577668,9,24,1337,0,10.0
4577669,9,25,1337,1,10.0
4577670,9,26,1337,0,10.0
4577671,9,27,1337,0,10.0
4577672,9,28,1337,0,10.0
4577673,9,29,1337,0,10.0
4577674,9,30,1337,1,10.0
4577735,9,1,1335,0,10.0
4577736,9,2,1335,0,10.0
4577737,9,3,1335,0,10.0
4577738,9,4,1335,0,10.0
4577739,9,5,1335,0,10.0
4577740,9,6,1335,0,9.0
4577741,9,7,1335,0,10.0
4577742,9,8,1335,0,10.0
4577743,9,9,1335,0,10.0
4577744,9,10,1335,0,10.0
4577745,9,11,1335,0,10.0
4577746,9,12,1335,0,10.0
4577747,9,13,1335,0,10.0
4577748,9,14,1335,1,10.0
4577749,9,15,1335,0,10.0
4577750,9,16,1335,0,10.0
4577751,9,17,1335,0,10.0
4577752,9,18,1335,0,10.0
4577753,9,19,1335,0,8.0
4577754,9,20,1335,0,10.0
4577755,9,21,1335,0,10.0
4577756,9,22,1335,0,10.0
4577757,9,23,1335,0,10.0
4577758,9,24,1335,0,10.0
4577759,9,25,1335,0,10.0
4577760,9,26,1335,0,10.0
4577761,9,27,1335,0,10.0
4577762,9,28,1335,0,10.0
4577763,9,29,1335,0,10.0
4577764,9,30,1335,0,10.0
4578088,9,1,2025,1,10.0
4578089,9,2,2025,0,10.0
4578090,9,3,2025,0,10.0
4578091,9,4,2025,0,10.0
4578092,9,5,2025,0,10.0
4578093,9,6,2025,0,1.0
4578094,9,7,2025,1,10.0
4578095,9,8,2025,0,10.0
4578096,9,9,2025,1,10.0
4578097,9,10,2025,0,10.0
4578098,9,11,2025,0,10.0
4578099,9,12,2025,0,10.0
4578100,9,13,2025,0,10.0
4578101,9,14,2025,0,10.0
4578102,9,15,2025,1,10.0
4578103,9,16,2025,1,10.0
4578104,9,17,2025,0,7.0
4578105,9,18,2025,0,10.0
4578106,9,19,2025,1,10.0
4578107,9,20,2025,0,10.0
4578108,9,21,2025,0,6.0
4578109,9,22,2025,0,10.0
4578110,9,23,2025,0,10.0
4578111,9,24,2025,0,10.0
4578112,9,25,2025,0,10.0
4578113,9,26,2025,0,10.0
4578114,9,27,2025,0,10.0
4578115,9,28,2025,0,10.0
4578116,9,29,2025,1,10.0
4578117,9,30,2025,1,10.0
4578174,9,1,705,0,10.0
4578175,9,2,705,0,10.0
4578176,9,3,705,0,10.0
4578177,9,4,705,0,10.0
4578178,9,5,705,0,10.0
4578179,9,6,705,0,10.0
4578180,9,7,705,0,4.0
4578181,9,8,705,0,9.0
4578182,9,9,705,0,7.0
4578183,9,10,705,1,10.0
4578184,9,11,705,0,8.0
4578185,9,12,705,0,10.0
4578186,9,13,705,0,10.0
4578187,9,14,705,0,10.0
4578188,9,15,705,0,10.0
4578189,9,16,705,0,10.0
4578190,9,17,705,0,10.0
4578191,9,18,705,0,3.0
4578192,9,19,705,0,6.0
4578193,9,20,705,0,6.0
4578194,9,21,705,0,5.0
4578195,9,22,705,0,9.0
4578196,9,23,705,0,6.0
4578197,9,24,705,0,10.0
4578198,9,25,705,0,10.0
4578199,9,26,705,0,10.0
4578200,9,27,705,0,10.0
4578201,9,28,705,0,10.0
4578202,9,29,705,0,8.0
4578203,9,30,705,0,0.0
4578204,9,1,600,0,10.0
4578205,9,2,600,0,10.0
4578206,9,3,600,0,10.0
4578207,9,4,600,0,10.0
4578208,9,5,600,0,10.0
4578209,9,6,600,0,10.0
4578210,9,7,600,0,6.0
4578211,9,8,600,0,8.0
4578212,9,9,600,1,8.0
4578213,9,10,600,0,10.0
4578214,9,11,600,0,10.0
4578215,9,12,600,0,10.0
4578216,9,13,600,0,10.0
4578217,9,14,600,1,10.0
4578218,9,15,600,1,10.0
4578219,9,16,600,1,9.0
4578220,9,17,600,1,10.0
4578221,9,18,600,1,2.0
4578222,9,19,600,0,3.0
4578223,9,20,600,0,5.0
4578224,9,21,600,1,5.0
4578225,9,22,600,0,7.0
4578226,9,23,600,0,10.0
4578227,9,24,600,1,10.0
4578228,9,25,600,0,10.0
4578229,9,26,600,0,10.0
4578230,9,27,600,0,10.0
4578231,9,28,600,1,10.0
4578232,9,29,600,0,10.0
4578233,9,30,600,0,7.0
4578260,9,1,1653,0,10.0
4578261,9,2,1653,0,10.0
4578262,9,3,1653,0,10.0
4578263,9,4,1653,1,10.0
4578264,9,5,1653,0,10.0
4578265,9,6,1653,0,8.0
4578266,9,7,1653,0,10.0
4578267,9,8,1653,0,10.0
4578268,9,9,1653,1,10.0
4578269,9,10,1653,0,10.0
4578270,9,11,1653,0,10.0
4578271,9,12,1653,0,10.0
4578272,9,13,1653,0,10.0
4578273,9,14,1653,0,10.0
4578274,9,15,1653,1,10.0
4578275,9,16,1653,1,10.0
4578276,9,17,1653,0,10.0
4578277,9,18,1653,0,10.0
4578278,9,19,1653,0,5.0
4578279,9,20,1653,0,10.0
4578280,9,21,1653,0,10.0
4578281,9,22,1653,0,10.0
4578282,9,23,1653,1,10.0
4578283,9,24,1653,0,10.0
4578284,9,25,1653,0,10.0
4578285,9,26,1653,0,10.0
4578286,9,27,1653,0,10.0
4578287,9,28,1653,0,10.0
4578288,9,29,1653,0,10.0
4578289,9,30,1653,0,10.0
4578409,9,1,628,0,10.0
4578410,9,2,628,0,10.0
4578411,9,3,628,0,10.0
4578412,9,4,628,0,10.0
4578413,9,5,628,0,10.0
4578414,9,6,628,0,10.0
4578415,9,7,628,0,4.0
4578416,9,8,628,0,8.0
4578417,9,9,628,0,8.0
4578418,9,10,628,0,10.0
4578419,9,11,628,0,10.0
4578420,9,12,628,0,10.0
4578421,9,13,628,0,10.0
4578422,9,14,628,0,10.0
4578423,9,15,628,1,10.0
4578424,9,16,628,1,9.0
4578425,9,17,628,1,10.0
4578426,9,18,628,0,3.0
4578427,9,19,628,0,3.0
4578428,9,20,628,0,5.0
4578429,9,21,628,0,5.0
4578430,9,22,628,0,7.0
4578431,9,23,628,0,10.0
4578432,9,24,628,0,10.0
4578433,9,25,628,1,10.0
4578434,9,26,628,0,10.0
4578435,9,27,628,0,10.0
4578436,9,28,628,0,10.0
4578437,9,29,628,0,10.0
4578438,9,30,628,0,0.0
4578489,9,1,900,0,10.0
4578490,9,2,900,0,10.0
4578491,9,3,900,0,10.0
4578492,9,4,900,0,10.0
4578493,9,5,905,0,10.0
4578494,9,6,905,0,10.0
4578495,9,7,905,0,10.0
4578496,9,8,905,0,10.0
4578497,9,9,905,0,7.0
4578498,9,10,905,0,10.0
4578499,9,11,905,0,10.0
4578500,9,12,905,0,10.0
4578501,9,13,905,0,10.0
4578592,9,1,2030,0,10.0
4578892,9,1,828,0,10.0
4578893,9,2,828,0,10.0
4578894,9,3,828,0,10.0
4578895,9,4,828,0,10.0
4578896,9,5,832,0,10.0
4578897,9,6,832,0,10.0
4578898,9,7,832,1,7.0
4578899,9,8,832,0,10.0
4578900,9,9,832,0,6.0
4578901,9,10,832,0,10.0
4578902,9,11,832,0,10.0
4578903,9,12,832,0,10.0
4578904,9,13,832,0,10.0
4578905,9,14,832,0,10.0
4578906,9,15,832,1,10.0
4578907,9,16,832,0,10.0
4578908,9,17,832,1,10.0
4578909,9,18,832,0,7.0
4578910,9,19,832,0,5.0
4578911,9,20,832,0,10.0
4578912,9,21,832,0,10.0
4578913,9,22,832,0,10.0
4578914,9,23,832,0,6.0
4578915,9,24,832,1,10.0
4578916,9,25,832,1,10.0
4578917,9,26,832,0,10.0
4578918,9,27,832,0,10.0
4578919,9,28,832,0,10.0
4578920,9,29,832,0,8.0
4578921,9,30,832,1,0.0
4579011,9,5,1843,0,10.0
4579012,9,6,1843,0,8.0
4579013,9,7,1843,0,10.0
4579014,9,8,1843,0,10.0
4579015,9,9,1843,1,10.0
4579016,9,10,1843,0,10.0
4579017,9,11,1843,0,10.0
4579018,9,12,1843,0,10.0
4579019,9,13,1843,0,10.0
4579020,9,14,1843,1,10.0
4579021,9,15,1843,0,10.0
4579022,9,16,1843,1,10.0
4579023,9,17,1843,0,5.0
4579024,9,18,1843,0,10.0
4579025,9,19,1843,1,10.0
4579026,9,20,1843,1,10.0
4579027,9,21,1843,1,10.0
4579028,9,22,1843,0,10.0
4579029,9,23,1843,0,8.0
4579030,9,24,1843,0,10.0
4579031,9,25,1843,0,10.0
4579032,9,26,1843,0,10.0
4579033,9,27,1843,1,10.0
4579034,9,28,1843,0,10.0
4579035,9,29,1843,0,10.0
4579036,9,30,1843,1,10.0
4579245,9,1,1634,0,10.0
4579246,9,2,1634,0,10.0
4579247,9,3,1634,0,10.0
4579248,9,4,1634,0,10.0
4579249,9,5,1637,0,10.0
4579250,9,6,1637,0,8.0
4579251,9,7,1637,1,10.0
4579252,9,8,1637,0,10.0
4579253,9,9,1637,1,10.0
4579254,9,10,1637,0,10.0
4579255,9,11,1637,0,10.0
4579256,9,12,1637,0,10.0
4579257,9,13,1637,0,10.0
4579258,9,14,1637,1,10.0
4579259,9,15,1637,1,10.0
4579260,9,16,1637,1,10.0
4579261,9,17,1637,0,10.0
4579262,9,18,1637,0,10.0
4579263,9,19,1637,0,5.0
4579264,9,20,1637,0,10.0
4579265,9,21,1637,0,10.0
4579266,9,22,1637,0,10.0
4579267,9,23,1637,1,10.0
4579268,9,24,1637,0,10.0
4579269,9,25,1637,0,10.0
4579270,9,26,1637,0,10.0
4579271,9,27,1637,0,10.0
4579272,9,28,1637,0,10.0
4579273,9,29,1637,0,10.0
4579274,9,30,1637,0,10.0
4579305,9,1,1140,0,10.0
4579306,9,2,1140,1,10.0
4579307,9,3,1140,0,10.0
4579308,9,4,1140,0,10.0
4579309,9,5,1155,0,10.0
4579310,9,6,1155,0,9.0
4579311,9,7,1155,0,10.0
4579312,9,8,1155,0,10.0
4579313,9,9,1155,0,9.0
4579314,9,10,1155,0,10.0
4579315,9,11,1155,0,10.0
4579316,9,12,1155,0,10.0
4579317,9,13,1155,0,10.0
4579318,9,14,1155,1,10.0
4579319,9,15,1155,0,10.0
4579320,9,16,1155,0,10.0
4579321,9,17,1155,0,10.0
4579322,9,18,1155,0,10.0
4579323,9,19,1155,0,3.0
4579324,9,20,1155,0,10.0
4579325,9,21,1155,0,10.0
4579326,9,22,1155,0,10.0
4579327,9,23,1155,0,4.0
4579328,9,24,1155,1,10.0
4579329,9,25,1155,0,10.0
4579330,9,26,1155,0,10.0
4579331,9,27,1155,0,10.0
4579332,9,28,1155,0,10.0
4579333,9,29,1155,1,10.0
4579334,9,30,1155,1,10.0
4579335,9,1,1146,0,10.0
4579336,9,2,1146,0,10.0
4579337,9,3,1146,0,10.0
4579338,9,4,1146,0,10.0
4579339,9,5,1149,0,10.0
4579340,9,6,1149,0,9.0
4579341,9,7,1149,0,10.0
4579342,9,8,1149,0,10.0
4579343,9,9,1149,0,9.0
4579344,9,10,1149,0,10.0
4579345,9,11,1149,0,10.0
4579346,9,12,1149,0,10.0
4579347,9,13,1149,0,10.0
4579348,9,14,1149,0,10.0
4579349,9,15,1149,1,10.0
4579350,9,16,1149,1,10.0
4579351,9,17,1149,0,10.0
4579352,9,18,1149,1,10.0
4579353,9,19,1149,0,3.0
4579354,9,20,1149,1,10.0
4579355,9,21,1149,0,10.0
4579356,9,22,1149,1,10.0
4579357,9,23,1149,0,4.0
4579358,9,24,1149,0,10.0
4579359,9,25,1149,0,10.0
4579360,9,26,1149,0,10.0
4579361,9,27,1149,0,10.0
4579362,9,28,1149,0,10.0
4579363,9,29,1149,0,10.0
4579364,9,30,1149,0,10.0
4579397,9,1,1851,0,10.0
4579398,9,2,1851,0,10.0
4579399,9,3,1851,0,10.0
4579400,9,4,1851,0,10.0
4579401,9,5,1849,0,10.0
4579402,9,6,1849,1,8.0
4579403,9,7,1849,1,10.0
4579404,9,8,1849,0,10.0
4579405,9,9,1849,1,10.0
4579406,9,10,1849,0,10.0
4579407,9,11,1849,0,10.0
4579408,9,12,1849,0,10.0
4579409,9,13,1849,0,10.0
4579410,9,14,1849,1,10.0
4579411,9,15,1849,0,10.0
4579412,9,16,1849,0,10.0
4579413,9,17,1849,1,5.0
4579414,9,18,1849,1,10.0
4579415,9,19,1849,0,10.0
4579416,9,20,1849,0,10.0
4579417,9,22,1849,0,10.0
4579418,9,23,1849,1,8.0
4579419,9,24,1849,0,10.0
4579420,9,25,1849,0,10.0
4579421,9,26,1849,0,10.0
4579422,9,27,1849,0,10.0
4579423,9,28,1849,0,10.0
4579424,9,29,1849,1,10.0
4579425,9,30,1849,1,10.0
4579824,9,1,824,0,10.0
4579825,9,2,824,0,10.0
4579826,9,3,824,0,10.0
4579827,9,4,824,0,10.0
4579828,9,5,824,0,10.0
4579829,9,6,824,0,10.0
4579830,9,7,824,0,7.0
4579831,9,8,824,0,10.0
4579832,9,10,824,1,10.0
4579833,9,11,824,0,10.0
4579834,9,12,824,0,10.0
4579835,9,13,824,0,10.0
4579836,9,14,824,1,10.0
4579837,9,15,824,0,10.0
4579838,9,17,824,0,10.0
4579839,9,18,824,0,7.0
4579840,9,19,824,0,5.0
4579841,9,20,824,1,10.0
4579842,9,21,824,0,10.0
4579843,9,22,824,0,10.0
4579844,9,24,824,0,10.0
4579845,9,3,1347,0,10.0
4579846,9,4,1347,1,10.0
4579847,9,5,1347,0,10.0
4579848,9,6,1347,0,9.0
4579849,9,7,1347,1,10.0
4579850,9,8,1347,0,10.0
4579851,9,9,1347,1,10.0
4579852,9,10,1347,0,10.0
4579853,9,11,1347,0,10.0
4579854,9,12,1347,0,10.0
4579855,9,13,1347,0,10.0
4579856,9,14,1347,1,10.0
4579857,9,15,1347,0,10.0
4579858,9,16,1347,1,10.0
4579859,9,17,1347,1,10.0
4579860,9,18,1347,0,10.0
4579861,9,19,1347,0,8.0
4579862,9,20,1347,1,10.0
4579863,9,21,1347,0,10.0
4579864,9,22,1347,0,10.0
4579865,9,23,1347,1,10.0
4579866,9,24,1347,0,10.0
4579867,9,25,1347,0,10.0
4579868,9,26,1347,1,10.0
4579869,9,27,1347,0,10.0
4579870,9,28,1347,0,10.0
4579871,9,29,1347,0,10.0
4579872,9,30,1347,0,10.0
4579895,9,2,2212,0,10.0
4579896,9,3,2212,1,10.0
4579897,9,4,2212,0,10.0
4579898,9,5,2212,0,10.0
4579899,9,6,2212,1,10.0
4579900,9,7,2212,0,10.0
4579901,9,9,2212,1,10.0
4579902,9,10,2212,0,10.0
4579903,9,11,2212,0,10.0
4579904,9,12,2212,0,10.0
4579905,9,13,2212,0,10.0
4580005,9,1,1851,0,10.0
4580006,9,2,1851,0,10.0
4580007,9,3,1851,1,10.0
4580008,9,4,1851,0,10.0
4580009,9,5,1848,0,10.0
4580010,9,6,1848,0,8.0
4580011,9,7,1848,1,10.0
4580012,9,8,1848,0,10.0
4580013,9,9,1848,1,10.0
4580014,9,10,1848,0,10.0
4580015,9,11,1848,0,10.0
4580016,9,12,1848,0,10.0
4580017,9,13,1848,0,10.0
4580018,9,14,1848,0,10.0
4580019,9,15,1848,0,10.0
4580020,9,16,1848,0,10.0
4580021,9,17,1848,1,5.0
4580022,9,18,1848,0,10.0
4580023,9,19,1848,1,10.0
4580024,9,20,1848,0,10.0
4580025,9,21,1848,1,10.0
4580026,9,22,1848,0,10.0
4580027,9,23,1848,0,8.0
4580028,9,24,1848,0,10.0
4580029,9,25,1848,0,10.0
4580030,9,26,1848,0,10.0
4580031,9,27,1848,0,10.0
4580032,9,28,1848,1,10.0
4580033,9,29,1848,0,10.0
4580034,9,30,1848,0,10.0
4580095,9,1,2027,1,10.0
4580096,9,2,2027,0,10.0
4580097,9,3,2027,0,10.0
4580098,9,4,2027,0,10.0
4580099,9,5,2026,0,10.0
4580100,9,6,2026,0,1.0
4580101,9,7,2026,1,10.0
4580102,9,8,2026,0,10.0
4580103,9,9,2026,1,10.0
4580104,9,10,2026,0,10.0
4580105,9,11,2026,0,10.0
4580106,9,12,2026,0,10.0
4580107,9,13,2026,0,10.0
4580108,9,14,2026,0,10.0
4580109,9,15,2026,1,10.0
4580110,9,16,2026,1,10.0
4580111,9,17,2026,0,7.0
4580112,9,18,2026,1,10.0
4580113,9,19,2026,1,10.0
4580114,9,20,2026,1,10.0
4580115,9,21,2026,0,6.0
4580116,9,22,2026,0,10.0
4580117,9,23,2026,0,10.0
4580118,9,24,2026,0,10.0
4580119,9,25,2026,0,10.0
4580120,9,26,2026,0,10.0
4580121,9,27,2026,0,10.0
4580122,9,28,2026,0,10.0
4580123,9,29,2026,0,10.0
4580124,9,30,2026,0,10.0
4580378,9,1,1509,0,10.0
4580379,9,2,1509,0,10.0
4580380,9,3,1509,0,10.0
4580381,9,4,1509,0,10.0
4580504,9,1,1646,1,10.0
4580505,9,2,1646,0,10.0
4580506,9,3,1646,0,10.0
4580507,9,4,1646,0,10.0
4580508,9,5,1648,0,10.0
4580509,9,6,1648,0,8.0
4580510,9,7,1648,1,10.0
4580511,9,8,1648,0,10.0
4580512,9,9,1648,1,10.0
4580513,9,10,1648,0,10.0
4580514,9,11,1648,0,10.0
4580515,9,12,1648,0,10.0
4580516,9,13,1648,1,10.0
4580517,9,14,1648,1,10.0
4580518,9,15,1648,0,10.0
4580519,9,16,1648,1,10.0
4580520,9,17,1648,1,10.0
4580521,9,18,1648,0,10.0
4580522,9,19,1648,1,5.0
4580523,9,20,1648,0,10.0
4580524,9,21,1648,0,10.0
4580525,9,22,1648,0,10.0
4580526,9,23,1648,0,10.0
4580527,9,24,1648,0,10.0
4580528,9,25,1648,0,10.0
4580529,9,26,1648,1,10.0
4580530,9,27,1648,1,10.0
4580531,9,28,1648,0,10.0
4580532,9,29,1648,0,10.0
4580533,9,30,1648,1,10.0
4580674,9,1,1135,0,10.0
4580675,9,2,1135,0,10.0
4580676,9,3,1135,0,10.0
4580677,9,4,1135,0,10.0
4580783,9,1,2043,0,10.0
4580784,9,2,2043,0,10.0
4580785,9,3,2043,1,10.0
4580786,9,4,2043,0,10.0
4580787,9,5,2043,0,10.0
4580788,9,6,2043,1,9.0
4580789,9,7,2043,0,10.0
4580790,9,8,2043,0,10.0
4580791,9,9,2043,1,10.0
4580792,9,10,2043,0,10.0
4580793,9,11,2043,0,10.0
4580794,9,12,2043,0,10.0
4580795,9,13,2043,0,10.0
4580796,9,14,2043,0,10.0
4580797,9,15,2043,0,10.0
4580798,9,16,2043,1,10.0
4580799,9,17,2043,0,7.0
4580800,9,18,2043,0,10.0
4580801,9,19,2043,1,10.0
4580802,9,20,2043,0,10.0
4580803,9,21,2043,0,6.0
4580804,9,22,2043,0,10.0
4580805,9,23,2043,1,10.0
4580806,9,24,2043,0,10.0
4580807,9,25,2043,0,10.0
4580808,9,26,2043,0,10.0
4580809,9,27,2043,0,10.0
4580810,9,28,2043,0,10.0
4580811,9,29,2043,0,10.0
4580812,9,30,2043,0,10.0
4580813,9,1,1647,0,10.0
4580814,9,2,1647,0,10.0
4580815,9,3,1647,1,10.0
4580816,9,4,1647,0,10.0
4580817,9,5,1647,0,10.0
4580818,9,6,1647,0,8.0
4580819,9,7,1647,1,10.0
4580820,9,8,1647,0,10.0
4580821,9,9,1647,0,10.0
4580822,9,10,1647,0,10.0
4580823,9,11,1647,0,10.0
4580824,9,12,1647,0,10.0
4580825,9,13,1647,0,10.0
4580826,9,14,1647,0,10.0
4580827,9,15,1647,0,10.0
4580828,9,16,1647,0,10.0
4580829,9,17,1647,1,10.0
4580830,9,18,1647,0,10.0
4580831,9,19,1647,1,5.0
4580832,9,20,1647,0,10.0
4580833,9,21,1647,0,10.0
4580834,9,22,1647,0,10.0
4580835,9,23,1647,1,10.0
4580836,9,24,1647,0,10.0
4580837,9,25,1647,0,10.0
4580838,9,26,1647,0,10.0
4580839,9,27,1647,0,10.0
4580840,9,28,1647,0,10.0
4580841,9,29,1647,0,10.0
4580842,9,30,1647,0,10.0
4580940,9,2,1650,0,10.0
4580941,9,3,1650,0,10.0
4580942,9,4,1650,0,10.0
4580943,9,5,1651,0,10.0
4580944,9,6,1651,0,8.0
4580945,9,7,1651,0,10.0
4580946,9,9,1651,1,10.0
4580947,9,10,1651,0,10.0
4580948,9,11,1651,0,10.0
4580949,9,12,1651,0,10.0
4580950,9,13,1651,0,10.0
4580951,9,14,1651,0,10.0
4580952,9,16,1651,1,10.0
4580953,9,17,1651,0,10.0
4580954,9,18,1651,0,10.0
4580955,9,19,1651,0,5.0
4580956,9,20,1651,0,10.0
4580957,9,21,1651,0,10.0
4580961,9,1,1017,0,10.0
4580962,9,2,1017,0,10.0
4580963,9,3,1017,1,10.0
4580964,9,4,1017,0,10.0
4580965,9,5,1017,0,10.0
4580966,9,6,1017,0,10.0
4580967,9,7,1017,0,10.0
4580968,9,8,1017,0,10.0
4580969,9,9,1017,0,6.0
4580970,9,10,1017,0,10.0
4580971,9,11,1017,0,10.0
4580972,9,12,1017,0,10.0
4580973,9,13,1017,0,10.0
4580974,9,14,1017,0,10.0
4580975,9,15,1017,1,10.0
4580976,9,16,1017,1,10.0
4580977,9,17,1017,0,10.0
4580978,9,18,1017,0,10.0
4580979,9,19,1017,0,2.0
4580980,9,20,1017,0,10.0
4580981,9,21,1017,0,10.0
4580982,9,22,1017,0,10.0
4580983,9,23,1017,0,4.0
4580984,9,24,1017,0,10.0
4580985,9,25,1017,0,10.0
4580986,9,26,1017,0,10.0
4580987,9,27,1017,0,10.0
4580988,9,28,1017,0,10.0
4580989,9,29,1017,0,10.0
4580990,9,30,1017,1,10.0
4581251,9,1,1325,0,10.0
4581252,9,2,1325,0,10.0
4581253,9,3,1325,0,10.0
4581254,9,4,1325,0,10.0
4581259,9,1,1651,0,10.0
4581260,9,2,1651,0,10.0
4581261,9,3,1651,0,10.0
4581262,9,4,1651,0,10.0
4581263,9,5,1651,0,10.0
4581264,9,6,1651,0,8.0
4581265,9,7,1651,0,10.0
4581266,9,8,1651,0,10.0
4581267,9,9,1651,0,10.0
4581268,9,10,1651,0,10.0
4581269,9,11,1651,0,10.0
4581270,9,12,1651,0,10.0
4581271,9,13,1651,0,10.0
4581272,9,14,1651,1,10.0
4581273,9,15,1651,1,10.0
4581274,9,16,1651,1,10.0
4581275,9,17,1651,0,10.0
4581276,9,18,1651,1,10.0
4581277,9,19,1651,0,5.0
4581278,9,20,1651,1,10.0
4581279,9,21,1651,1,10.0
4581280,9,22,1651,0,10.0
4581281,9,23,1651,0,10.0
4581282,9,24,1651,0,10.0
4581283,9,25,1651,0,10.0
4581284,9,26,1651,0,10.0
4581285,9,27,1651,0,10.0
4581286,9,28,1651,0,10.0
4581287,9,29,1651,1,10.0
4581288,9,30,1651,0,10.0
4581319,9,1,832,1,10.0
4581320,9,2,832,0,10.0
4581321,9,3,832,0,10.0
4581322,9,4,832,0,10.0
4581323,9,5,832,0,10.0
4581324,9,6,832,0,10.0
4581325,9,7,832,1,7.0
4581326,9,8,832,0,10.0
4581327,9,9,832,0,6.0
4581328,9,10,832,0,10.0
4581329,9,11,832,0,10.0
4581330,9,12,832,0,10.0
4581331,9,13,832,0,10.0
4581332,9,14,832,0,10.0
4581333,9,15,832,0,10.0
4581334,9,16,832,1,10.0
4581335,9,17,832,1,10.0
4581336,9,18,832,0,7.0
4581337,9,19,832,0,5.0
4581338,9,20,832,0,10.0
4581339,9,21,832,0,10.0
4581340,9,22,832,0,10.0
4581341,9,23,832,0,6.0
4581342,9,24,832,0,10.0
4581343,9,25,832,0,10.0
4581344,9,26,832,0,10.0
4581345,9,27,832,0,10.0
4581346,9,28,832,0,10.0
4581347,9,29,832,0,8.0
4581348,9,30,832,1,0.0
4581431,9,5,1150,1,10.0
4581432,9,6,1150,0,9.0
4581433,9,7,1150,0,10.0
4581434,9,8,1150,0,10.0
4581435,9,9,1150,0,9.0
4581436,9,10,1150,0,10.0
4581437,9,11,1150,0,10.0
4581438,9,12,1150,0,10.0
4581439,9,13,1150,0,10.0
4581440,9,14,1150,0,10.0
4581441,9,15,1150,0,10.0
4581442,9,16,1150,1,10.0
4581443,9,17,1150,0,10.0
4581444,9,18,1150,0,10.0
4581445,9,19,1150,1,3.0
4581446,9,20,1150,0,10.0
4581447,9,21,1150,0,10.0
4581448,9,22,1150,0,10.0
4581449,9,23,1150,0,4.0
4581450,9,24,1150,1,10.0
4581451,9,25,1150,0,10.0
4581452,9,26,1150,1,10.0
4581453,9,27,1150,0,10.0
4581454,9,28,1150,0,10.0
4581455,9,29,1150,0,10.0
4581456,9,30,1150,0,10.0
4581941,9,18,1144,0,10.0
4581942,9,19,1144,0,3.0
4581943,9,20,1144,1,10.0
4581944,9,21,1144,0,10.0
4581945,9,22,1144,0,10.0
4581946,9,23,1144,0,4.0
4581947,9,24,1144,0,10.0
4581948,9,25,1144,0,10.0
4581949,9,26,1144,0,10.0
4581950,9,27,1144,0,10.0
4581951,9,28,1144,0,10.0
4581952,9,29,1144,0,10.0
4581953,9,30,1144,1,10.0
4582188,9,1,1857,0,10.0
4582189,9,2,1857,0,10.0
4582190,9,3,1857,0,10.0
4582191,9,4,1857,1,10.0
4582192,9,5,1859,0,10.0
4582193,9,6,1859,1,8.0
4582194,9,7,1859,0,10.0
4582195,9,8,1859,0,10.0
4582196,9,9,1859,1,10.0
4582197,9,10,1859,0,10.0
4582198,9,11,1859,0,10.0
4582199,9,12,1859,0,10.0
4582200,9,13,1859,0,10.0
4582201,9,14,1859,0,10.0
4582202,9,15,1859,1,10.0
4582203,9,16,1859,1,10.0
4582204,9,17,1859,0,4.0
4582205,9,18,1859,0,10.0
4582206,9,19,1859,0,10.0
4582207,9,20,1859,0,10.0
4582208,9,21,1859,1,10.0
4582209,9,22,1859,0,10.0
4582210,9,23,1859,0,10.0
4582211,9,24,1859,0,10.0
4582212,9,25,1859,0,10.0
4582213,9,26,1859,1,10.0
4582214,9,27,1859,0,10.0
4582215,9,28,1859,0,10.0
4582216,9,29,1859,0,10.0
4582217,9,30,1859,0,10.0
4582413,9,2,849,0,10.0
4582414,9,4,849,0,10.0
4582415,9,5,852,0,10.0
4582416,9,6,852,0,10.0
4582417,9,7,852,0,8.0
4582418,9,9,852,0,6.0
4582419,9,10,852,0,10.0
4582420,9,11,852,0,10.0
4582421,9,12,852,0,10.0
4582422,9,13,852,0,10.0
4582423,9,14,852,0,10.0
4582424,9,16,852,0,10.0
4582425,9,17,852,0,10.0
4582426,9,18,852,0,7.0
4582427,9,19,852,0,5.0
4582428,9,20,852,0,10.0
4582429,9,21,852,0,10.0
4582430,9,23,852,0,6.0
4582431,9,24,852,0,10.0
4582432,9,25,852,0,10.0
4582433,9,26,852,0,10.0
4582434,9,27,852,0,10.0
4582435,9,28,852,0,10.0
4582436,9,30,852,1,0.0
4582467,9,1,1120,0,10.0
4582468,9,2,1120,0,10.0
4582469,9,8,1120,0,10.0
4582470,9,9,1120,0,9.0
4582471,9,15,1120,1,10.0
4582472,9,16,1120,0,10.0
4582473,9,22,1120,0,10.0
4582474,9,23,1120,0,3.0
4582475,9,29,1120,0,10.0
